Date,Price
Jun 11  2018,0.115449
Jun 10  2018,0.114316
Jun 09  2018,0.141574
Jun 08  2018,0.144365
Jun 07  2018,0.149348
Jun 06  2018,0.148982
Jun 05  2018,0.151361
Jun 04  2018,0.163484
Jun 03  2018,0.173625
Jun 02  2018,0.170690
Jun 01  2018,0.163528
May 31  2018,0.164609
May 30  2018,0.159911
May 29  2018,0.158226
May 28  2018,0.163380
May 27  2018,0.180717
May 26  2018,0.171640
May 25  2018,0.168234
May 24  2018,0.148344
May 23  2018,0.153032
May 22  2018,0.186460
May 21  2018,0.208521
May 20  2018,0.217767
May 19  2018,0.239742
May 18  2018,0.246196
May 17  2018,0.113628
May 16  2018,0.105390
May 15  2018,0.119130
May 14  2018,0.128257
May 13  2018,0.127523
May 12  2018,0.123817
May 11  2018,0.123604
May 10  2018,0.144470
May 09  2018,0.148190
May 08  2018,0.147375
May 07  2018,0.147740
May 06  2018,0.157097
May 05  2018,0.165060
May 04  2018,0.161798
May 03  2018,0.163362
May 02  2018,0.160232
May 01  2018,0.161093
Apr 30  2018,0.169064
Apr 29  2018,0.168758
Apr 28  2018,0.168416
Apr 27  2018,0.163177
Apr 26  2018,0.161120
Apr 25  2018,0.160479
Apr 24  2018,0.195737
Apr 23  2018,0.193558
Apr 22  2018,0.182905
Apr 21  2018,0.174399
Apr 20  2018,0.185283
Apr 19  2018,0.181663
Apr 18  2018,0.179607
Apr 17  2018,0.169896
Apr 16  2018,0.185742
Apr 15  2018,0.186336
Apr 14  2018,0.177913
Apr 13  2018,0.175181
Apr 12  2018,0.160808
Apr 11  2018,0.157934
Apr 10  2018,0.146262
Apr 09  2018,0.154355
Apr 08  2018,0.160761
Apr 07  2018,0.154794
Apr 06  2018,0.152069
Apr 05  2018,0.148604
Apr 04  2018,0.142455
Apr 03  2018,0.148201
Apr 02  2018,0.142031
Apr 01  2018,0.127827
Mar 31  2018,0.135295
Mar 30  2018,0.131272
Mar 29  2018,0.147053
Mar 28  2018,0.165723
Mar 27  2018,0.167452
Mar 26  2018,0.171191
Mar 25  2018,0.181800
Mar 24  2018,0.182497
Mar 23  2018,0.174649
Mar 22  2018,0.175880
Mar 21  2018,0.189497
Mar 20  2018,0.173945
Mar 19  2018,0.165605
Mar 18  2018,0.154329
Mar 17  2018,0.173407
Mar 16  2018,0.182307
Mar 15  2018,0.183804
Mar 14  2018,0.192065
Mar 13  2018,0.216273
Mar 12  2018,0.217786
Mar 11  2018,0.215346
Mar 10  2018,0.218703
Mar 09  2018,0.196740
Mar 08  2018,0.221640
Mar 07  2018,0.236739
Mar 06  2018,0.253968
Mar 05  2018,0.280360
Mar 04  2018,0.283229
Mar 03  2018,0.290056
Mar 02  2018,0.285874
Mar 01  2018,0.276410
Feb 28  2018,0.277503
Feb 27  2018,0.291926
Feb 26  2018,0.272904
Feb 25  2018,0.262852
Feb 24  2018,0.260565
Feb 23  2018,0.242233
Feb 22  2018,0.232862
Feb 21  2018,0.287718
Feb 20  2018,0.331985
Feb 19  2018,0.347405
Feb 18  2018,0.332257
Feb 17  2018,0.372734
Feb 16  2018,0.326107
Feb 15  2018,0.291853
Feb 14  2018,0.295569
Feb 13  2018,0.282268
Feb 12  2018,0.275138
Feb 11  2018,0.257805
Feb 10  2018,0.264744
Feb 09  2018,0.254286
Feb 08  2018,0.241211
Feb 07  2018,0.222647
Feb 06  2018,0.182900
Feb 05  2018,0.240108
Feb 04  2018,0.327934
Feb 03  2018,0.392133
Feb 02  2018,0.331662
Feb 01  2018,0.454528
Jan 31  2018,0.515955
Jan 30  2018,0.539646
Jan 29  2018,0.578831
Jan 28  2018,0.578042
Jan 27  2018,0.527295
Jan 26  2018,0.494778
Jan 25  2018,0.603876
Jan 24  2018,0.670572
